filename,chroma_stft_mean,rms_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,harmonic_mean,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,label
classical.00016.8.wav,0.2704886198,0.01376259327,1468.162008,1683.910664,2966.03309,0.07400465745,-4.55E-06,103.359375,-373.2538147,144.8220825,-25.95425987,34.88149643,-21.5180912,12.59776115,-17.5640564,11.88503456,-16.10120583,6.858822823,-27.29973412,-0.590516448,-1.875109315,10.63623333,3.014985085,9.068656921,0.3341288567,-4.185741425,-7.151129246,9.553638458,classical
classical.00016.9.wav,0.2202581316,0.01307441294,1142.148788,1456.696466,2112.572867,0.05000375601,-5.87E-06,184.5703125,-414.569458,155.9488678,-20.19868469,30.1255188,-11.75291729,12.1642313,-12.16949272,7.762893677,-11.46603107,8.944417953,-5.804295063,-0.005003151484,-9.652626991,-5.067978859,-0.5336230993,4.394165516,0.6534821391,-1.19938612,1.855064988,3.634209394,classical
classical.00017.0.wav,0.2305955142,0.01706409082,1088.894362,1067.353327,1678.181904,0.07174729567,-6.87E-06,89.10290948,-409.6187439,179.2587128,-47.26145554,-14.18191624,-19.4358139,-6.927956581,-30.30492401,-2.331576586,-2.962543249,12.24436951,-1.450863123,5.940262318,-5.616208076,-4.649619579,0.7671220303,16.06420517,16.93399239,11.26340866,14.22735882,11.18259621,classical
classical.00017.1.wav,0.29749614,0.06921926886,1354.753728,1512.307958,2538.599008,0.078125,7.39E-06,86.1328125,-205.8388214,162.6411591,-35.42216873,24.81143379,-19.33523178,11.01071167,-19.77072334,7.881387234,-12.2643013,9.639327049,-17.01179123,-2.414335966,-10.1071701,3.83306098,-0.07441066206,1.429787517,-4.36890316,0.1207686812,-3.037995815,-5.726565838,classical
classical.00017.2.wav,0.3075195551,0.07862834632,1290.131127,1453.459347,2343.6407,0.07382436899,-8.46E-06,117.4538352,-177.5451355,171.0099792,-37.0682373,26.35656166,-21.66642761,11.94382477,-22.32687378,1.671816111,-18.58580208,11.09642601,-14.18066406,-0.5197882056,-14.08301544,-3.205059052,0.45200032,5.856638908,-4.78014183,-3.227434397,-3.766515255,-1.31080699,classical
classical.00017.3.wav,0.242702812,0.0803000927,1512.572406,1548.618858,2701.174692,0.08815354567,-1.07E-05,117.4538352,-177.4961548,148.7762909,-49.31435013,20.50730705,-24.46486282,13.17581463,-22.00226402,8.038750648,-18.92186356,9.643773079,-16.20371819,7.848798275,-1.99276948,7.975846767,0.6873068213,2.584758282,-2.622555494,3.586401463,-2.428868771,-6.958083153,classical
classical.00017.4.wav,0.2086873055,0.05730074272,1271.195421,1270.899842,2171.623535,0.08470928486,-4.49E-06,123.046875,-239.4959106,171.1884308,-46.72306824,15.4557085,-13.47074413,7.994814873,-12.26159859,-0.3633450568,-14.89848042,0.5204141736,-9.331443787,4.851830006,0.7583058476,-0.7574296594,-3.756451845,-1.668915987,-2.504675627,-4.554532528,-6.197286129,-5.15978241,classical
classical.00017.5.wav,0.2149335742,0.009126177989,1678.444198,1713.570504,3228.324069,0.08683894231,5.35E-06,86.1328125,-418.4775391,121.8735352,-38.37033463,33.19585419,-19.39291382,13.38678074,-17.94948006,8.644714355,-15.91359138,9.245941162,-2.021204948,22.7912159,12.21153927,7.505599976,-4.297673702,-4.264484406,-5.993216515,-1.594354033,0.6708728671,5.422991276,classical
classical.00017.6.wav,0.2850155234,0.01183242258,1464.363774,1602.722294,2844.453313,0.07175480769,-8.18E-06,117.4538352,-387.1785583,138.3333588,-33.30477142,35.55678177,-12.59221935,10.12240219,-18.87348747,6.26832819,-13.92448902,7.24491024,-1.869035959,19.21269608,10.78681469,5.234414577,-1.21183002,-0.5234292746,-4.094290257,-2.905016422,-4.993981838,-6.495474815,classical
classical.00017.7.wav,0.2522653937,0.01497235149,1261.663935,1270.517974,2038.863056,0.08666616587,-1.39E-05,117.4538352,-401.2384033,164.8541718,-41.23582077,4.206381798,-20.90599251,2.059139729,-12.83344555,8.516154289,-16.28490829,-1.188907385,-5.185249329,8.064012527,7.110024929,19.98046112,8.879005432,6.234114647,5.883704185,5.563266277,-6.240391254,-16.78829575,classical
classical.00017.8.wav,0.2945990562,0.01173866447,1350.998661,1385.845587,2356.560622,0.08177208534,-4.77E-06,80.74951172,-401.527771,157.7047577,-40.89543533,10.08398056,-23.28964806,-0.2246124893,-11.00659275,10.79291058,-9.962798119,1.596319079,-6.719168663,9.362304688,6.446007252,8.661549568,4.659294605,5.184310436,2.663770676,7.511860371,7.752792358,-7.347592831,classical
classical.00017.9.wav,0.2468729913,0.02313497476,1301.602579,1349.204509,2240.032865,0.07978515625,-1.54E-05,86.1328125,-353.7588806,153.4554138,-41.52099228,18.73639679,-19.12166786,8.158398628,-14.73889637,6.089778423,-15.60256672,-2.511096001,-8.271448135,19.18152809,17.99822235,9.68717289,-7.106999397,-9.331541061,-8.180466652,1.507241488,7.618980885,1.011774182,classical
classical.00018.0.wav,0.4033552408,0.0572767444,928.0248221,1065.197126,1717.107309,0.05498798077,-5.45E-06,129.1992188,-268.6220093,195.2672119,-32.18677902,28.54749489,5.444951057,-1.507610559,-10.65563679,-6.93767643,-4.04734087,4.762784481,-2.838371038,6.424566269,1.495036244,-5.278809071,-3.86895752,-1.326442122,0.6855858564,-3.805850506,-6.817518234,-7.514109612,classical
classical.00018.1.wav,0.2870825231,0.0189274475,1028.349091,1180.136524,1851.607009,0.05963792067,-1.42E-05,151.9990809,-394.4813843,181.3503265,-23.50126266,25.11636543,-12.91786194,-4.797127724,-25.01141167,-5.189579487,-13.83141708,5.681531906,1.748200893,16.82931137,7.198840618,-0.1648435146,-4.142771244,2.918671608,3.607232809,-4.609778404,-4.693708897,-1.432018638,classical
classical.00018.2.wav,0.2249452621,0.01557874307,1109.067364,1321.690127,2160.028733,0.05929236779,7.93E-06,161.4990234,-411.2627869,159.5285492,-25.20859146,42.58940125,-1.396208763,1.895569801,-16.18520927,-0.994988203,-9.194215775,8.488023758,-6.594566822,4.731986523,1.659240842,3.196576834,7.548698425,6.053327084,1.760472655,-3.303424597,1.58733964,7.327291965,classical
classical.00018.3.wav,0.1895301193,0.00742298644,1486.228118,1668.533965,2972.244591,0.07577373798,-1.24E-05,151.9990809,-481.5186768,119.4677277,-22.85873985,47.43764114,-3.821215868,6.233564854,-13.63350582,5.878239632,-14.22714615,15.66557884,4.368495464,15.12842083,5.336924553,9.479575157,6.558269978,8.130151749,6.8966012,6.240396976,0.5572405457,3.101098061,classical
classical.00018.4.wav,0.2101671249,0.007372148801,1540.848547,1708.665382,3062.849684,0.08823242188,-2.24E-07,161.4990234,-477.8853149,121.6991882,-19.63653564,53.12632751,-6.582026005,16.95606232,-14.48125648,13.7100935,-10.15456676,28.75172615,13.58256245,11.91878414,-6.61934948,-0.9795281291,4.228808403,13.59433556,3.649457216,-0.6393330693,5.070034027,6.74349308,classical
classical.00018.5.wav,0.1887963265,0.00879254844,1903.649742,1904.694417,3761.602126,0.1243727464,-9.39E-07,39.75360577,-447.9578247,108.7469482,-14.84554768,44.12703705,-9.924481392,12.26468182,-9.615044594,34.31134415,8.584692001,23.03026009,-15.92494392,-5.412471294,2.102012396,17.79511452,0.1266663224,4.27986145,1.16430223,-8.636259079,-9.676073074,20.83481598,classical
classical.00018.6.wav,0.1993006319,0.01216141507,1242.209563,1470.288113,2409.23415,0.07113506611,-9.77E-06,161.4990234,-429.6064453,146.3201904,-18.90411949,48.83766174,-0.8556051254,12.45007896,-11.55875111,7.151108742,-9.791800499,11.56222153,-3.495017767,8.786171913,14.64113235,13.4292841,-1.801708937,-3.853982687,-4.548122406,0.03313346207,-0.9432464838,-12.95012188,classical
classical.00018.7.wav,0.2278979123,0.01598601043,725.2550314,990.2514443,1208.758075,0.04496319111,-3.86E-06,151.9990809,-452.0863647,199.4893036,-1.019718528,33.10541534,4.798280716,9.633743286,-8.647395134,4.528982639,-4.233171463,13.50443077,-0.7147812843,2.040595531,2.130835295,1.46129334,-4.362207413,-4.038972378,-1.71090138,-5.900610447,-5.408260345,-9.761051178,classical
classical.00018.8.wav,0.2380473167,0.02096775547,750.9669599,908.8242982,1181.675931,0.0583608774,4.10E-07,143.5546875,-422.4143677,207.688797,1.768088937,14.5955801,4.781364441,3.692216396,-9.442095757,-2.61261034,-5.355066299,7.176990986,0.6217259169,0.3584689796,-1.593522191,-2.004858971,-2.037093878,2.540817499,-0.942692101,-6.7960186,1.638290405,8.196926117,classical
classical.00018.9.wav,0.2212720811,0.02218763344,866.1630559,990.8249477,1493.824557,0.06262770433,5.07E-06,161.4990234,-399.3135681,202.8978577,-14.27734947,21.99151611,3.641548872,5.048217773,-14.10051727,-1.499413848,-6.960003853,4.039685726,-8.23221302,-0.2299024165,-1.81314981,5.0229249,4.623692989,2.99999094,2.419479847,3.324195862,7.556585312,4.741337776,classical
classical.00019.0.wav,0.2710258961,0.004842348862,1219.407122,1592.617369,2264.796049,0.06024263822,-1.17E-05,172.265625,-532.4543457,132.8265381,-14.80178642,35.8620491,-2.533943892,10.64874744,-9.031847,5.654655933,-12.17101097,3.645694017,-3.172351837,11.76264095,-0.7786207199,2.481678486,5.752123833,12.1466608,14.98040771,13.72068977,3.374201775,-7.035907269,classical
classical.00019.1.wav,0.341335386,0.008526558988,850.2181052,1340.359094,1573.083308,0.0314077524,-3.38E-06,135.9991776,-490.7084045,170.4776306,-7.19966507,43.715271,1.444687366,12.69038868,-2.057714224,8.954351425,-4.865652084,7.078042507,-10.15658283,1.369917035,-1.16903317,-0.1201041639,0.2792493403,0.1194203272,1.945341706,1.577287555,6.056976795,-2.14350152,classical
classical.00019.2.wav,0.2947186232,0.003836092772,1001.901248,1552.239894,1942.460562,0.03672626202,-1.01E-05,135.9991776,-564.1347656,141.0241547,-4.08856678,47.07979584,0.5596681833,17.16443634,-2.282532215,13.70034599,-1.93613255,12.08258533,-8.958643913,6.310614109,-3.259542704,5.021758556,12.76105404,21.04008865,17.31212425,15.34152126,6.301934242,-6.617143154,classical
classical.00019.3.wav,0.280759275,0.005593784153,1207.100453,1608.485303,2393.663987,0.05882286659,-4.40E-06,80.74951172,-499.2696533,143.2820587,-4.271822929,40.15985107,-5.06412077,8.923830986,-10.62576008,8.091938019,-8.731344223,6.279698849,-13.06905079,2.694484234,5.87232399,14.35079002,8.817067146,4.16404295,6.129537106,7.488043785,-4.551390648,-13.5655632,classical
classical.00019.4.wav,0.3432844579,0.004933158401,1010.957411,1587.477824,2001.17995,0.04198091947,-3.33E-07,123.046875,-546.6638184,146.4105835,2.092949152,42.84429932,1.807793856,18.50690651,-0.09668766707,17.4617939,-3.048831463,10.94842243,-6.352693081,6.601905346,4.102834702,11.11199474,2.00518775,0.9793145061,4.593637466,2.549427986,-7.65299654,-11.12722778,classical
classical.00019.5.wav,0.3014153242,0.01078024972,1075.20876,1365.001974,2093.275804,0.05271559495,-8.75E-06,99.38401442,-421.4785156,170.9806366,-19.47809792,39.46717834,-4.25384903,7.569192886,-5.673077583,8.934628487,-2.200853109,11.33854771,-7.304185867,3.781350374,-5.629952908,-3.732718229,-0.3654013872,2.247489214,2.694718361,1.504101157,1.242868781,-5.915537834,classical
classical.00019.6.wav,0.2738958001,0.009405202232,1178.392622,1438.357539,2262.891188,0.05682842548,-7.61E-06,184.5703125,-444.2522278,156.7458038,-28.98208237,37.82383728,-7.774647713,8.273886681,-7.050266743,15.08596897,5.289158821,22.83636093,-11.09665012,-5.319057465,-16.95631409,-1.810365677,3.045211315,8.693861008,4.425535202,7.395759106,5.331814289,-3.891762495,classical
classical.00019.7.wav,0.2460923195,0.008635194041,1451.091411,1621.453695,2835.508752,0.080859375,-8.01E-06,95.703125,-441.2155151,136.1287994,-22.92470551,36.23342133,-8.834605217,6.714694023,-4.687262058,15.81435394,3.22832489,15.34676361,-11.45687199,-5.271155834,-5.822703838,3.210960388,5.587303162,2.223909855,2.341108322,7.444532394,6.093754292,-8.677189827,classical
classical.00019.8.wav,0.3042165637,0.01479695272,958.7397532,1268.299251,1827.340745,0.04444861779,-6.79E-06,184.5703125,-402.1663513,175.5344391,-23.3515873,36.8219223,-1.927846193,6.808465958,-2.403468609,4.201184273,-0.3120619655,5.306489944,-10.23193741,-1.186873674,-1.305343986,3.017267942,2.20369029,2.500595331,3.10000658,-2.993932486,0.0419552736,-4.14392519,classical
classical.00019.9.wav,0.2035157382,0.008586575277,1887.955914,1871.087713,3672.736253,0.1063664363,-8.43E-06,83.35433468,-454.9140625,104.3288345,-20.23632431,33.95754242,-20.20058632,11.11097908,-0.6436554193,38.37052155,9.381641388,7.138650417,-28.2681694,1.436159372,12.81803703,20.98869514,1.019088984,1.341904163,5.139153481,2.825049877,-6.386493206,-2.350174189,classical
classical.00020.0.wav,0.2993546724,0.02755255252,1098.84736,1280.953349,2065.69674,0.06280799279,4.07E-06,143.5546875,-330.0877075,178.2817535,-21.43001747,27.27124786,-4.202372074,5.262788296,-10.36382198,-4.001360416,-9.986027718,6.036575794,-3.608280659,-0.1563213617,-10.57754517,-10.5588398,-6.946928501,-1.513133168,1.166488767,-0.03627005219,2.796548843,-2.37204361,classical
classical.00020.1.wav,0.3554026186,0.01811464503,1233.230161,1431.928556,2442.362154,0.06157602163,-3.49E-06,135.9991776,-355.9124146,159.8524628,-31.5147419,42.27945328,-6.389407158,4.385167599,-10.10891342,10.05563831,-6.559556961,9.9124403,-6.44273138,2.948336601,-5.892738342,-2.975982189,-4.301491737,0.8915928006,4.140497684,0.3184400201,1.925475597,-4.662102699,classical
classical.00020.2.wav,0.2418186516,0.01698312722,1220.960295,1375.662055,2339.99662,0.06743539663,-1.10E-05,135.9991776,-378.3452454,164.8612671,-31.70712471,40.5015564,-7.161931992,6.881486416,-16.9791584,7.867666721,-4.972332478,17.29032516,-5.086056709,5.114010334,-6.416036606,-3.803470612,-7.549379349,-0.6882789135,-0.7217897773,4.430808544,9.809244156,-2.258990526,classical
classical.00020.3.wav,0.2491833419,0.02984702587,1074.890594,1122.53022,1806.138822,0.07286658654,-2.06E-06,67.99958882,-344.4921875,182.7382507,-37.50177383,22.56284904,-7.006615162,6.034457207,-18.49501991,-6.355237484,-15.70605469,3.101778507,-11.27185726,2.12070322,4.485889435,7.157404423,-0.1878832728,-3.256299734,-1.175340414,0.6853536963,-1.890140295,-11.17131329,classical
classical.00020.4.wav,0.2578182817,0.04504805431,1104.4893,1387.950062,2083.171762,0.05650916466,-2.44E-06,143.5546875,-321.9373779,156.7425385,-7.89024353,30.98243713,-1.830440521,9.192681313,-12.02243614,5.527784348,-5.896944523,6.52438736,-14.7721386,-8.814344406,-8.717101097,0.7293850183,-0.538059175,3.106677771,2.310798883,-3.127983093,-10.95300579,-10.60249043,classical
classical.00020.5.wav,0.2674722075,0.05625938252,1170.497762,1337.330764,2207.23614,0.07069561298,-6.25E-06,143.5546875,-241.7962341,180.6876221,-30.17228508,31.39439011,-9.298541069,8.054300308,-13.97064304,6.504961491,-11.38737488,9.862235069,-13.17104912,-6.763120651,-10.64943409,-0.009656906128,-0.6835216284,4.435034275,2.828660965,0.8815975189,-6.152657509,-13.14054298,classical
classical.00020.6.wav,0.2572885454,0.03686958551,1387.475171,1467.743218,2655.623685,0.07489107572,1.19E-07,99.38401442,-298.7534485,147.9851227,-29.00971985,32.8167305,-5.522068501,0.263975352,-13.96968079,0.1737827361,-5.375462532,13.29451656,-3.432934523,-0.9378244281,-7.676677227,-4.29133606,1.082955241,3.289832592,1.213688016,0.9078735709,5.535778522,2.82789588,classical
classical.00020.7.wav,0.2320392132,0.04702184722,1655.414348,1631.491179,3112.293232,0.08886343149,-5.10E-07,129.1992188,-252.8972321,123.2593536,-43.99385452,34.43719864,-17.41199684,3.189763784,-22.82197571,4.079286575,-17.44433975,9.510998726,-12.67573643,10.48199463,-0.1751629114,3.928808212,1.272041321,8.234658241,4.205205917,1.473837256,-2.282227993,-9.739385605,classical
classical.00020.8.wav,0.2976132631,0.05308946595,1028.447099,1177.208797,1893.017015,0.06300330529,2.26E-06,143.5546875,-258.223175,190.8917084,-32.63777542,34.07162094,-2.514647007,8.246769905,-9.930190086,1.424292207,-10.23773479,0.8751749396,-12.92522717,0.04199512303,-3.173572302,-3.319051027,-3.46292448,-1.66629076,-1.068584681,-2.80823946,-4.228488445,-13.93523884,classical
classical.00020.9.wav,0.2342348993,0.05370151252,1201.698348,1323.112969,2320.782377,0.07232572115,-6.88E-06,143.5546875,-261.6498718,180.378067,-26.31023598,26.46255493,-6.440814018,8.095767021,-15.63410664,5.487644672,-6.095936775,6.840594292,-17.53726006,-5.808852673,-5.302325726,3.723011494,-2.291711092,-0.7985607386,-1.477053165,-4.068872929,-7.852012157,-7.235786438,classical
classical.00021.0.wav,0.2889807224,0.08803671598,1772.048306,1801.101873,3472.808744,0.1085599459,-6.60E-06,143.5546875,-142.4170837,135.3249054,-38.49933243,36.1511879,-20.48470116,11.49494457,-27.656147,13.6961689,-17.56277084,11.21530914,-22.0105896,1.626193166,-14.58728123,0.5389658809,-5.244143486,6.560750484,-0.7697585821,3.502043247,-13.36407661,-13.72472954,classical
classical.00021.1.wav,0.2654891312,0.08675956726,1800.859074,1768.475583,3456.907302,0.1088303786,-2.08E-05,135.9991776,-145.9352417,132.5771942,-46.39134598,32.15804672,-23.62114334,12.7671032,-27.289814,11.41322708,-17.4385643,19.57753944,-14.30832481,1.001856089,-22.5352993,-4.420696735,-7.18563652,10.73174953,3.506093502,7.706254959,-7.466315269,-4.955066681,classical
classical.00021.2.wav,0.2218687385,0.03474529833,1189.247023,1269.424005,2170.381235,0.06786733774,4.09E-06,258.3984375,-330.0679932,166.8796082,-36.98575592,24.54468918,-3.748651981,0.2200850248,-11.5569973,-5.055243492,-9.767307281,2.17653966,-6.766995907,4.521517754,-0.074895069,-1.943858027,0.3879756629,2.318186998,-0.1147983819,-2.79365325,2.725229025,7.817564964,classical
classical.00021.3.wav,0.2868693769,0.01349235419,1454.089915,1499.268425,2784.740084,0.07739633413,9.50E-06,135.9991776,-361.4546204,148.0592499,-49.31900024,29.19972038,-21.76898003,-2.785569906,-20.55916405,3.141159296,-13.02907276,3.451404572,-15.21173763,2.738343,-0.1810415387,4.679008484,6.202412605,9.192706108,3.090071201,3.695868015,3.78665638,3.025197268,classical
classical.00021.4.wav,0.2374937385,0.01751596667,1436.722642,1456.798801,2617.94058,0.08130258413,-1.63E-05,67.99958882,-359.5969849,144.3140564,-47.04320908,26.96411896,-16.59102631,-1.208252192,-19.27563477,2.428424597,-12.74629593,2.232927561,-14.12611103,6.310982704,0.117003575,3.753433704,5.370511055,9.829501152,5.059777737,1.462121606,1.3490659,2.745003462,classical
classical.00021.5.wav,0.2497359067,0.01607612893,1345.222578,1430.829966,2574.542894,0.06536207933,-8.24E-06,135.9991776,-367.4998779,145.5066986,-44.27111816,29.1139164,-20.91813469,-11.54017258,-21.2205162,-1.966745734,-11.35573387,-3.28007865,-16.99456787,1.928708792,5.654801846,6.898937702,9.795218468,6.772632122,-0.571588695,-2.942590237,4.575069427,5.262825012,classical
classical.00021.6.wav,0.2593564987,0.01609594189,1153.866697,1315.038897,2089.466083,0.06986177885,-2.14E-07,135.9991776,-373.5629883,167.8950195,-25.37288475,24.65280533,-13.68993187,-6.719255447,-10.96604443,4.211390018,-2.866937637,2.147003651,-14.66377735,-3.11324048,3.50340271,5.383831501,4.466852188,2.790361166,5.148507118,0.07110901177,-0.106840983,2.956865549,classical
classical.00021.7.wav,0.2631281912,0.02097360976,1211.003406,1309.08557,2149.759052,0.07237454928,-6.65E-07,107.6660156,-337.2359924,169.8903198,-36.27206421,21.29534912,-20.7244091,-5.613181591,-14.63810349,7.458387375,-6.415877819,1.908680558,-14.49473953,-3.926463842,-2.451816082,4.006055832,5.46948719,5.01313591,5.147842884,-1.547569752,-4.608632088,-2.545407295,classical
classical.00021.8.wav,0.3062081039,0.06902699172,1081.526515,1203.276519,1967.472206,0.0622671274,7.71E-06,234.9076705,-244.3805847,184.9408112,-35.60614014,27.62579346,-10.16266251,-4.004787445,-17.32949448,-2.028136015,-9.520215034,2.877784014,-10.09797668,0.4695527256,-5.984943867,-4.998151302,-1.252224922,5.11796093,5.505356312,0.9337389469,0.1253155023,-5.273812294,classical
classical.00021.9.wav,0.2997676432,0.09183812886,1256.982662,1353.522048,2388.197867,0.07394080529,1.72E-06,135.9991776,-181.1538391,174.2919312,-39.31007385,28.24898911,-12.6075964,4.827865601,-16.39865875,3.979681015,-9.76422596,0.05621373281,-15.65926456,1.058999658,-3.592339039,-6.750333786,-8.901331902,-1.359370112,-2.014467716,-2.465344429,-0.8102832437,-0.1483429223,classical
classical.00022.0.wav,0.2155056149,0.04855202138,1272.585438,1346.941373,2298.338154,0.06904296875,-1.35E-05,107.6660156,-270.2119446,159.8439026,-38.90507126,22.02077866,-10.35281658,-3.081912994,-16.33133698,-0.1766933799,-9.169942856,6.074775696,-13.69635296,-6.650358677,-7.846054077,1.670106649,1.567234516,1.668696761,0.7407380939,0.64356637,-7.666200638,-11.36448479,classical
classical.00022.1.wav,0.2313756943,0.07267867029,1305.751331,1411.275313,2362.772123,0.08389047476,4.73E-06,107.6660156,-207.0179596,164.0832672,-37.93884659,30.03894997,-13.35402298,7.630898476,-20.61086082,4.029306889,-17.78758621,5.416150093,-6.931476116,11.66845417,-6.662010193,-0.7914261818,-9.003955841,4.661217213,2.550938129,3.251950741,-4.524287224,-6.708463192,classical
classical.00022.2.wav,0.3008972108,0.06230163574,1172.375512,1341.081775,2126.817909,0.07269756611,1.02E-05,107.6660156,-218.0133057,174.8643646,-34.89043427,32.01676559,-8.274787903,10.81881237,-11.26629353,8.831315994,-14.97911549,4.067153931,-13.73425293,3.712946653,-3.586049318,6.161653996,-1.215812445,1.269774556,-4.313512802,-4.065655231,-3.813842297,-2.243118525,classical
classical.00022.3.wav,0.3019086421,0.07978698611,1264.959845,1374.099578,2304.798114,0.07553335337,8.69E-06,107.6660156,-189.1949768,170.1289368,-42.176651,29.23488617,-16.6149807,5.212989807,-17.44392014,5.655038834,-18.89037323,8.674949646,-12.14580441,4.02697134,-11.90731525,0.02127052471,-4.779678822,7.864206314,5.902108192,2.713875055,-6.861910343,0.03744119406,classical
classical.00022.4.wav,0.2667590678,0.07316297293,1502.368128,1500.835731,2718.732535,0.09114332933,4.39E-06,107.6660156,-186.4714661,150.1272888,-48.63083649,24.5203495,-15.21798611,8.524952888,-20.28980255,1.484196782,-18.96509361,6.951186657,-10.30795765,11.26018906,-4.317045689,0.4010446668,-5.997023582,4.472623348,1.043181777,-1.088538527,-4.735949516,-4.115303516,classical
classical.00022.5.wav,0.2752955854,0.06590081006,1356.804327,1394.561243,2422.402532,0.07825646034,8.53E-06,107.6660156,-211.3041229,158.6059113,-46.85234451,22.9141407,-12.28604126,6.491172314,-18.5746212,-4.475248814,-22.00618553,4.734512329,-5.938733101,9.360395432,-4.818740845,-0.6876445413,-2.7729671,4.79693222,2.933812618,0.0369201526,-6.597575665,-6.520782948,classical
classical.00022.6.wav,0.3022783995,0.01225294638,1231.286406,1635.299813,2560.132212,0.04744591346,1.66E-05,143.5546875,-460.5171204,144.8627472,-7.008085251,20.49528885,9.06388855,8.617207527,-3.323652983,0.145787403,-6.585543156,3.988392591,2.334692001,4.442015648,-5.499229431,-2.72476697,1.327286482,2.551710367,2.751780272,-0.6769654751,3.87040925,10.20373058,classical
classical.00022.7.wav,0.2575331628,0.01879819296,1043.056338,1209.840845,1840.426307,0.05949519231,-1.13E-05,198.7680288,-375.9046326,178.6240997,-31.43979645,25.61678886,-0.05525606498,7.9374547,-13.03203773,1.768048286,-12.35929298,5.682513237,-0.5923509002,8.020616531,-4.828400135,1.489327073,-3.516568899,-3.371613026,-1.407997727,-4.576846123,-7.046753883,-5.528804779,classical
classical.00022.8.wav,0.3629417121,0.02107884176,972.785514,1283.101161,1906.185397,0.04708533654,-8.62E-06,172.265625,-364.5390015,178.1972961,-20.82603264,39.53412628,6.401681423,9.133787155,-8.930839539,3.184440374,-7.715386868,6.445341587,-6.257493973,7.049573898,-2.00338316,-1.11134696,-0.9802381992,-0.5319721103,-3.127276659,0.09679629654,3.344089508,-1.665372372,classical
classical.00022.9.wav,0.276343286,0.02466933988,985.7345523,1176.459866,1823.696665,0.05283203125,9.55E-07,143.5546875,-348.1941223,185.5125275,-28.97742653,27.60429955,-4.484266758,3.188654661,-13.80308151,2.646814346,-10.04146099,2.675247192,-3.093562603,8.165228844,-3.576881647,4.171034813,0.408398658,-1.736123443,0.3014634252,-1.996836066,-4.338711262,-9.124581337,classical
classical.00023.0.wav,0.4085614979,0.00889913179,746.8961674,1428.502613,1262.591083,0.02185246394,8.87E-06,151.9990809,-495.6389465,169.6147003,8.62526989,30.71585846,11.60120201,24.00237465,-2.544532776,19.25203133,-3.28541255,17.1976757,-6.497024059,7.780222416,-6.128540039,2.791782141,-2.124732733,6.940919876,2.690880775,8.685089111,9.142498016,8.402206421,classical
classical.00023.1.wav,0.2006808966,0.0135261789,812.2772783,1345.335785,1530.679462,0.03487454928,-3.50E-06,95.703125,-456.0674133,171.2138824,18.90468025,43.18065262,10.66009235,19.51139259,-3.95316267,6.85294199,-9.84871006,10.47036076,-5.40847683,5.675722122,-4.881783485,-2.559200287,-5.253378391,-2.51172781,-2.87673378,5.803719521,5.480749607,-3.869050264,classical
classical.00023.2.wav,0.2375877947,0.01867749915,882.2865636,1324.965338,1641.906738,0.03849158654,-7.98E-06,103.359375,-413.2435608,173.3211823,5.742722034,41.00313187,7.421447754,12.14744568,-5.262812614,9.444905281,-3.209686518,20.63640404,-5.122814655,-6.884397507,-19.03551674,-13.60252571,-4.238447666,-2.043124676,-10.70396328,2.092520714,18.6359024,6.365404129,classical
classical.00023.3.wav,0.2558681071,0.01831446588,1049.869257,1458.444164,1965.732985,0.04935772236,5.38E-06,99.38401442,-383.0666504,169.3636475,-6.984584332,37.7052002,2.170030832,13.19019699,-9.594073296,16.05451584,-4.638546944,15.09382915,-17.40564537,-9.234793663,-17.97121048,0.1042286232,-3.59313345,-0.5604960322,-2.71043992,9.411086082,0.8546459675,-4.758854866,classical
classical.00023.4.wav,0.3167871833,0.01778099313,1139.274329,1482.744242,2199.202599,0.05845853365,3.86E-07,92.28515625,-366.9286499,169.3302155,-15.37582874,31.69121933,0.1816015393,14.52118874,-6.065100193,18.99014473,-2.804921865,14.40991783,-23.59747314,-14.32128906,-14.04823685,3.623808384,-2.261585236,5.270080566,11.96537876,17.56605339,-1.704877257,-2.981099606,classical
classical.00023.5.wav,0.2566833198,0.01849444583,1045.733972,1418.935512,1969.459886,0.05071739784,-1.52E-05,184.5703125,-384.3468018,168.4009857,-11.41598225,40.08614731,0.7826451063,15.41694927,-8.089229584,14.81481743,-7.030288219,8.991790771,-21.50292206,-4.704031467,-10.07090092,0.7949223518,-1.509099007,6.52669239,6.084677219,15.04519272,1.95963788,-9.42288208,classical
classical.00023.6.wav,0.2231323272,0.01880920306,961.9049949,1351.09504,1831.067646,0.04237154447,7.70E-06,129.1992188,-403.6390686,161.426178,-9.750715256,31.85528564,8.290462494,8.353565216,-9.930054665,7.542626858,-9.987556458,3.361029625,-11.75839806,-3.838131428,-8.571390152,-2.06425786,0.4161898494,3.435078382,0.7166450024,7.743074417,12.65392876,5.61834383,classical
